dist_id,correctness,reaction_time,nb_sac,peak_amplitude,burst_duration,slope,mt,toresp_sum,partial_error,partial_correct
2,1,1113.3262999355793,4.0,0.013439031421391,0.2019999999999981,0.0002409424889331,0.0460000000000491,0.0123222264646398,0,0
0,1,964.8948998656124,4.0,0.0105357850826042,0.1959999999999127,5.626836790664404e-05,0.0789999999999508,0.1986616587014337,1,0
1,1,726.9737001042813,2.0,0.0011244714923846,0.4209999999999354,0.0001942819910416,0.0799999999999272,0.0238662468577319,0,0
0,1,741.8297999538481,1.0,0.0134817370951022,0.1900000000000545,9.58297627531296e-05,0.0690000000000736,0.2028511145401337,0,0
0,1,1142.0527999289334,4.0,0.0013208156863069,0.2139999999999418,8.958515502065078e-05,0.0779999999999745,0.0271125304380774,0,0
2,1,680.2596999332309,3.0,0.0109813824480375,0.1589999999999918,0.0001615507283387,0.0519999999999072,0.058926761778371,0,0
2,0,692.0652999542654,1.0,0.0011985726424896,0.3669999999999618,6.776723899076822e-05,0.1000000000000227,0.0369929548745238,0,1
0,1,660.9519999474287,2.0,0.0014429339964568,0.1889999999999645,0.0001345886646781,0.0659999999999172,0.0283497743976849,0,0
0,1,903.4786000847816,3.0,0.0092427086631895,0.1660000000000536,0.0006795093677624,0.0610000000000354,0.1553395572227666,0,0
3,1,746.4479999616742,3.0,0.0016184463652467,0.3999999999999772,0.0002221459080727,0.0599999999999454,0.0301981242964845,0,0
3,1,1058.629000093788,2.0,0.0014523673517497,0.4660000000000082,6.647295064670032e-06,0.1470000000000482,0.040508206675869,0,0
1,1,959.9450000096112,4.0,0.002261589761966,0.3269999999999982,2.0615603121915408e-05,0.1960000000000263,0.0428667913717958,0,0
0,1,744.138800073415,2.0,0.0067903912890109,0.1399999999999863,0.0006252583208159,0.0370000000000345,0.0657092224175665,0,0
2,1,981.8219000007956,4.0,0.0022435414960465,0.4360000000000354,3.982088015809383e-05,0.1150000000000091,0.0360940820903885,0,1
0,1,743.5488998889923,4.0,0.0061134047435215,0.2169999999999845,0.0001011104185725,0.0499999999999545,0.0096221845183362,0,0
0,1,1101.1115999426693,4.0,0.0013385192509668,0.3880000000000336,0.0001075223101952,0.0660000000000309,0.0223354839084413,0,0
0,1,1125.88720000349,4.0,0.0022713551764169,0.5349999999999682,0.0001132373683499,0.2280000000000654,0.0546034792208258,0,1
0,1,707.582299830392,4.0,0.0059924823307107,0.1990000000000691,7.273755571309325e-05,0.05600000000004,0.0135395271156842,0,0
0,1,1160.0871998816729,5.0,0.0052426758657903,0.3999999999999772,2.480093856243183e-05,0.1069999999999709,0.0203082492474874,0,0
0,1,779.7604000661522,3.0,0.0035066601157287,0.3589999999999236,0.0001649953564691,0.0739999999999554,0.0214512504493088,1,0
1,1,837.1847001835704,3.0,0.002725373681708,0.4400000000000545,6.0320291925150616e-05,0.1710000000000491,0.0261466517425404,0,0
0,1,674.7377999126911,4.0,0.0026369600757516,0.3739999999999099,3.097034631645299e-05,0.0709999999999126,0.0194496661771367,0,0
2,1,674.1009000688791,2.0,0.0005632338487122,0.1620000000000345,3.64518712202905e-05,0.0800000000000409,0.0077079858841362,0,0
0,1,963.9994997996836,4.0,0.0005492378822291,0.1220000000000709,2.733952454861629e-05,0.0710000000000263,0.0076426635596774,0,0
2,1,790.1825001463294,4.0,0.0031643580884564,0.405999999999949,7.65266750107128e-05,0.0799999999999272,0.0138699609707129,1,0
1,1,1091.464199824259,4.0,0.0003270560982203,0.1869999999998981,8.927316492586961e-06,0.0779999999999745,0.0041698016840696,0,0
0,1,651.1742000002414,4.0,0.0031481446541524,0.4519999999999982,4.317855840742493e-05,0.0910000000000081,0.0166024987284448,0,0
2,0,844.7996999602765,3.0,0.0006450644898932,0.1370000000000573,2.157827408317339e-05,0.0680000000000973,0.0084041606293403,0,0
0,1,712.5476999208331,3.0,0.003183356479146,0.4139999999999872,1.5734970127833158e-05,0.0979999999999563,0.0307774150915392,0,0
1,0,997.0333001110704,4.0,0.0023137934904421,0.4840000000000373,0.0001079758246154,0.0919999999999845,0.0355526494734773,0,0
1,1,1088.0309999920428,5.0,0.0039756185700385,0.3790000000000191,0.0001337431843111,0.0769999999999981,0.0500423882656,0,1
0,1,941.9090000446886,3.0,0.0028633718517851,0.6899999999999409,7.400490119464855e-05,0.3729999999999336,0.0855287999840015,0,0
0,1,803.5790999419987,4.0,0.0058924225983995,0.3659999999999854,0.0001051933002933,0.0710000000000263,0.0321192408569056,0,0
0,1,610.3862000163645,3.0,0.0032882161373795,0.36099999999999,1.6354554782918227e-05,0.0779999999999745,0.0364444762582318,0,0
2,1,827.21809996292,5.0,0.000301429101656,0.1229999999999336,1.2457041672646883e-05,0.0839999999999463,0.0073942866150852,0,0
1,1,990.3225998859853,3.0,0.0033393653107946,0.4210000000000491,0.0001620247831478,0.0970000000000936,0.0402781825334412,0,0
2,1,860.484599834308,2.0,0.0002687772622613,0.1520000000000436,1.970590101912654e-05,0.0830000000000836,0.0055709682260731,0,0
0,1,567.9307000245899,1.0,0.0020367371836738,0.4120000000000345,9.58404564408577e-05,0.0760000000000218,0.0312226592692073,0,0
3,0,1101.310099940747,3.0,0.0036210872834308,0.4489999999999554,4.348553766301788e-05,0.1529999999999063,0.0561533428641293,1,0
0,1,901.625500060618,2.0,0.0003195246392933,0.1190000000000282,1.718313171382909e-05,0.0760000000000218,0.0075452529427234,1,0
2,1,798.7117997836322,2.0,0.0051325331381688,0.3650000000000091,0.000132795626615,0.0710000000000263,0.0384312168932054,0,0
1,1,674.2199000436813,3.0,0.0069791692789965,0.5099999999999909,6.437110901206441e-05,0.086999999999989,0.0337957163041823,0,0
0,1,752.8168000280857,4.0,0.0003711194372377,0.1019999999999754,7.56625586247135e-05,0.0679999999999836,0.0065702117663672,0,0
1,1,833.3079000003636,4.0,0.00254244100135,0.4270000000000209,3.309038268616169e-05,0.09800000000007,0.040736005309373,0,0
0,1,973.5181001015007,3.0,0.0044082765510688,0.5690000000000737,6.441687942541772e-05,0.2040000000000645,0.080207216322849,1,0
3,1,736.0008999239653,2.0,0.0004458984286208,0.1079999999999472,6.27478887787703e-05,0.0759999999999081,0.008877863057555,0,0
0,1,729.5473997946829,3.0,0.0004310819689993,0.1000000000000227,9.318950639572366e-06,0.0789999999999508,0.0083438928021903,0,0
0,1,766.2539999000728,2.0,0.0013774996413282,0.4139999999999872,3.871054953455029e-05,0.20799999999997,0.0748481607667856,0,0
0,1,713.2742998655885,1.0,0.000482758408684,0.1560000000000627,4.64829968105834e-06,0.1090000000000372,0.0074046901293226,0,0
0,1,672.0622000284493,2.0,0.0015430272729229,0.2450000000000045,7.717761417061071e-05,0.113999999999919,0.0375934842715832,0,0
3,1,722.6036000065506,2.0,0.0005301090193564,0.1230000000000473,1.373417680922179e-05,0.0760000000000218,0.0064146464630366,0,0
1,1,787.6615999266505,4.0,0.0004508104245956,0.1739999999999781,2.664439184386077e-05,0.0850000000000363,0.0096752980535745,0,0
0,1,638.3195000234991,4.0,0.0002693393241726,0.1929999999999836,6.956476583674281e-06,0.0959999999998899,0.0066883514399451,0,0
3,1,523.0060999747366,2.0,0.0004588589329996,0.1299999999999954,1.260017261094032e-05,0.0919999999999845,0.0076999772944557,0,0
3,1,501.0683999862522,3.0,0.0004083423609484,0.1870000000000118,4.511456281750209e-05,0.0760000000000218,0.007677733883564,0,0
0,0,1078.5588000435382,2.0,0.0020485850755883,0.5149999999999864,2.446691895628634e-05,0.2150000000000318,0.1307644277924547,1,0
0,0,783.7155999150127,4.0,0.001090864877793,0.22199999999998,0.0001479693082392,0.1330000000000382,0.038099201009883,0,0
0,0,605.2693000528961,3.0,0.0026363023573916,0.1990000000000691,7.370359194970003e-05,0.0930000000000745,0.0434785211695121,0,0
1,0,639.4760000985116,2.0,0.000358892763834,0.1949999999999363,4.045984553219004e-05,0.0929999999999608,0.0085689526161843,0,0
2,1,1086.3548000343144,2.0,0.0025449593162149,0.5709999999999127,5.4158277789377695e-05,0.2179999999999609,0.0610593100155662,1,0
3,1,928.8663999177516,4.0,0.0016341346088823,0.2060000000000172,2.6336366834485084e-05,0.1030000000000654,0.0384658990546813,1,0
0,1,730.7118000462651,4.0,0.0004145411024855,0.1970000000000027,1.826051922790156e-05,0.1220000000000709,0.0090785769142594,0,0
0,1,1078.1598999165,3.0,0.0003734614217046,0.1470000000000482,3.4914394696084855e-05,0.0900000000000318,0.0089547001590885,1,0
3,1,754.5073998626322,4.0,0.0017728698031522,0.1910000000000309,4.7278426987830994e-05,0.0839999999999463,0.0446748584589537,0,1
0,1,898.7197999376804,3.0,0.0009495502195771,0.2549999999999954,8.885619711237009e-05,0.2340000000000373,0.0658460591503365,0,0
2,1,802.982300054282,5.0,0.0017646433666745,0.2340000000000373,1.6579093881854278e-05,0.211999999999989,0.1144927238645949,0,0
0,1,995.094400132075,3.0,0.0024199724895814,0.5519999999999072,5.790226730392693e-05,0.2629999999999199,0.076011428477285,1,0
2,1,611.4076999947429,3.0,0.0003302265779626,0.1179999999999381,6.514602961967008e-05,0.0620000000001255,0.0072631772981752,0,0
0,1,619.153100065887,3.0,0.0003290748737446,0.1069999999999709,1.5630794454331664e-05,0.084999999999809,0.0067253063991728,0,1
0,1,993.369000032544,3.0,0.0004015405725248,0.1179999999999381,4.294947786553638e-05,0.0529999999998835,0.0050551028048565,1,0
0,1,744.5862998720258,2.0,0.0030036056918985,0.4329999999999927,1.6792473041833102e-05,0.0929999999998472,0.027660577833063,0,0
0,1,578.4334000200033,1.0,0.0005020771673818,0.1059999999999945,2.7235611429274333e-05,0.0679999999999836,0.0090586539439914,1,0
0,1,529.3752001598477,2.0,0.0005146545169913,0.1470000000001619,1.4945786754104026e-05,0.0750000000000454,0.0068114698921191,0,0
0,1,708.3142998162657,3.0,0.0018829066591399,0.2210000000000036,0.0003262603280897,0.0539999999998599,0.0241508914899812,0,0
0,1,611.1031000036746,3.0,0.0011812603255323,0.1520000000000436,1.7395541410371263e-06,0.0930000000000745,0.0333837725655247,0,0
0,1,758.7047999259084,3.0,0.0014314880042094,0.2699999999999818,4.924467244011441e-05,0.0969999999999799,0.0349902039159613,0,0
2,1,609.4707001466304,4.0,0.000306173716214,0.15300000000002,1.505181331474215e-05,0.0820000000001073,0.0056035317541406,0,0
1,1,794.4740999955684,1.0,0.000358200002529,0.1150000000000091,8.44194984006383e-05,0.0729999999998654,0.0080915334181538,0,0
0,1,667.7886000834405,3.0,0.0016008117421697,0.2820000000001528,2.2413065824842447e-05,0.0910000000001218,0.0244542356625088,0,0
2,0,648.4165000729263,2.0,0.0003809036185433,0.2319999999999709,1.7614577567858548e-05,0.0760000000000218,0.0065490907564532,0,0
3,1,1190.0712000206113,4.0,0.0019784449261384,0.5460000000000491,0.0001678603834152,0.196999999999889,0.068374666117947,1,0
1,1,885.9784000087529,2.0,0.0006080602492051,0.1690000000000964,4.0367207601324594e-05,0.0799999999999272,0.0075297121764453,1,0
3,1,710.9783999621868,3.0,0.0031877062158208,0.4210000000000491,0.0001334450026374,0.0940000000000509,0.0343287978549306,0,1
2,1,988.0794000346214,3.0,0.003363231873875,0.5239999999998872,4.613078320762486e-06,0.2479999999998199,0.0689312053544877,0,0
2,1,857.3620000388473,3.0,0.001820947162365,0.2530000000001564,0.0002479160977126,0.0950000000000272,0.0407646102484086,1,0
1,1,642.2184000257403,2.0,0.0002554445147123,0.1190000000001418,1.083564515276973e-05,0.0760000000000218,0.0059253691429092,0,0
3,1,588.6095000896603,3.0,0.0003551064889918,0.1240000000000236,2.4840974480052982e-05,0.0700000000001637,0.0056530994988491,0,0
0,1,776.7591997981071,3.0,0.0002058913251405,0.1869999999998981,3.866945123307424e-05,0.0830000000000836,0.0060939720451086,0,1
1,1,1014.3450999166816,4.0,0.0021164774518265,0.262000000000171,0.0001023258237597,0.1069999999999709,0.0342453926913684,0,0
0,1,822.3641000222415,2.0,0.0003307042464604,0.1940000000001873,5.418718188402754e-05,0.0780000000002019,0.0077043081174723,0,0
1,1,1200.1439000014216,2.0,0.0033617740748474,0.4780000000000655,8.897327043868279e-05,0.0830000000000836,0.0324975428541229,1,0
0,1,682.1127999573946,3.0,0.0029684718243992,0.4529999999999745,4.841689231317693e-05,0.0829999999998563,0.0324158179042336,0,0
1,1,701.9281000830233,4.0,0.0003995186522099,0.0799999999999272,5.316541300225255e-05,0.0670000000000072,0.0053773258943847,0,1
1,0,623.9201999269426,2.0,0.0002285844673508,0.1859999999999217,2.610456498340493e-05,0.0899999999999181,0.0052728355106322,0,0
0,0,657.8074998687953,2.0,0.0014756353523517,0.2579999999998108,0.0001128570163794,0.127999999999929,0.0341564994920684,0,0
0,1,1059.8158000502735,4.0,0.0028418233896268,0.2880000000000109,7.320575716812403e-05,0.1900000000000545,0.0578644801776873,1,0
0,0,629.6673000324517,3.0,0.0016364342596756,0.2740000000001146,5.744598622692304e-05,0.0889999999999417,0.0315558433017779,0,0
0,1,1133.9547999668866,1.0,0.0034335250914911,0.4220000000000254,0.0001063625987294,0.0650000000000545,0.0195030785736406,0,1
0,1,637.6185000408441,2.0,0.0002507065384837,0.2270000000000891,2.511509567114872e-05,0.0750000000000454,0.0060598552328589,0,0
2,0,773.9337999373674,1.0,0.000505331152382,0.155999999999949,3.842792788048885e-05,0.07100000000014,0.0065944207666426,0,0
3,1,851.6337000764906,2.0,0.0002878744639345,0.1720000000000254,2.3097250601354083e-06,0.0909999999998945,0.0068695996081892,0,0
1,1,664.5324002020061,2.0,0.0003349676788019,0.15300000000002,3.244166219483049e-05,0.0769999999999981,0.0057576530536305,0,0
2,1,1040.8638000953945,2.0,0.0029734512843939,0.5090000000000146,6.182391830941548e-05,0.25,0.0702616361923462,1,0
2,1,715.8484999090433,3.0,0.000352537488295,0.1089999999999236,2.435190643176681e-05,0.0609999999999217,0.0054673750638401,0,1
2,1,753.3569000661373,2.0,0.004310308884266,0.2830000000001291,3.3301716686296164e-05,0.1300000000001091,0.0552385505665251,0,0
2,1,1168.9085999969393,4.0,0.0036908311227626,0.2449999999998908,6.805722104696619e-05,0.0709999999999126,0.0515306238761578,0,0
0,1,757.5900999363512,3.0,0.0032315129488476,0.4390000000000782,4.394259769132815e-05,0.1209999999998672,0.1120029065923626,1,0
0,1,606.1860001645982,1.0,0.0002614822194307,0.1399999999998726,4.804434877385471e-06,0.0750000000000454,0.0042663448567946,0,1
0,1,955.4677000269294,2.0,0.003358662191028,0.2760000000000673,3.1222369060064024e-05,0.1490000000001146,0.0714782438516031,1,0
0,1,635.5200000107288,4.0,0.0002762614762893,0.1569999999999254,2.765056955373156e-05,0.0650000000000545,0.0049392007485627,0,0
0,1,647.0257001928985,4.0,0.0017956818135051,0.3759999999999763,0.0001710331941648,0.0789999999999508,0.0424333799920793,0,0
1,1,932.598500046879,3.0,0.0013182580220459,0.2960000000000491,8.059853094401817e-05,0.1030000000000654,0.0366214818493923,0,0
3,1,996.2023999541998,4.0,0.003408527674815,0.4300000000000636,5.7064753763080585e-05,0.1420000000000527,0.0645627514897626,0,0
2,1,864.6953999996185,4.0,0.0029097875147608,0.4970000000000709,8.693326984423524e-05,0.0920000000000982,0.0689069277294185,0,0
0,1,947.0486999489368,5.0,0.0003621890679275,0.1759999999999308,9.762903201429637e-06,0.0740000000000691,0.0034042271268537,0,0
0,0,811.0236001666635,4.0,0.0003878448811613,0.1389999999998963,3.6333421212249656e-05,0.0839999999998326,0.0068833627277,0,0
1,1,1064.1637002117932,4.0,0.0032781951667429,0.4069999999999254,9.277502787347271e-05,0.1150000000000091,0.061134292108953,0,0
3,0,1071.2883998639882,3.0,0.007170714834259,0.4790000000000418,7.480820850191122e-05,0.2049999999999272,0.0531918406899117,0,0
1,1,922.224799869582,3.0,0.0004527535168826,0.0860000000000127,5.932494703592543e-05,0.0640000000000782,0.006024835613666,0,1
